transaction_id,sender_id,receiver_id,amount,timestamp
TXN_00031828,ACC_018693,ACC_008113,0.0,2026-02-12 18:58:34
TXN_00005963,ACC_002553,ACC_008500,1956.71,2026-01-06 00:24:10
TXN_00047189,ACC_017527,ACC_008505,6194.42,2026-01-23 21:33:21
TXN_00010969,ACC_016799,ACC_014294,753362.69,2026-02-05 14:14:16
TXN_00044494,ACC_016659,ACC_001683,143.35,2026-01-13 09:05:39
TXN_00031006,ACC_013680,ACC_015347,2716160.43,2026-01-25 09:58:44
TXN_00023199,ACC_001616,ACC_009184,360.78,2026-02-24 04:30:52
TXN_00045039,ACC_013206,ACC_000480,17.28,2026-01-30 07:49:31
TXN_00011489,ACC_017341,ACC_012174,1135.88,2026-02-27 15:16:49
TXN_00031296,ACC_000577,ACC_002721,4868.94,2026-02-27 09:58:22
TXN_00044781,ACC_003542,ACC_009170,0.02,2026-01-27 00:00:59
TXN_00053089,ACC_010247,ACC_000080,644.02,2026-02-20 11:20:18
TXN_00036907,ACC_002955,ACC_014562,593.74,2026-02-19 19:20:42
TXN_00039699,ACC_016229,ACC_013777,1143.53,2026-01-15 08:16:02
TXN_00046809,ACC_013701,ACC_016363,0.01,2026-02-10 14:17:53
TXN_00013943,ACC_016321,ACC_002105,2952739.08,2026-01-30 10:45:38
TXN_00021084,ACC_013731,ACC_017605,0.48,2026-02-15 14:28:31
TXN_00008749,ACC_005222,ACC_013853,129931.25,2026-01-18 12:47:34
TXN_00009246,ACC_017052,ACC_012160,41392.85,2026-01-05 09:58:33
TXN_00000528,ACC_016064,ACC_004921,256.24,2026-02-27 04:21:11
TXN_00039874,ACC_004925,ACC_008863,9.3,2026-02-25 19:58:46
TXN_00020867,ACC_008455,ACC_006254,14769360.82,2026-02-05 07:57:23
TXN_00046625,ACC_009182,ACC_004060,462.94,2026-01-14 12:34:50
TXN_00033293,ACC_004466,ACC_018648,521.04,2026-02-27 19:35:47
TXN_00011234,ACC_009580,ACC_017006,204384.58,2026-02-13 04:29:19
TXN_00029127,ACC_018615,ACC_005869,0.28,2026-01-31 09:23:29
TXN_00017932,ACC_007419,ACC_003596,22.18,2026-02-19 16:01:15
TXN_00003024,ACC_011290,ACC_012577,232021.11,2026-02-24 17:28:10
TXN_00013599,ACC_015272,ACC_000758,0.01,2026-01-03 16:45:34
TXN_00016855,ACC_001428,ACC_015103,1430.61,2026-01-02 10:14:49
TXN_00004171,ACC_003503,ACC_003212,4.26,2026-01-30 13:55:48
TXN_00034186,ACC_010419,ACC_002347,13.38,2026-02-16 10:26:46
TXN_00023961,ACC_011973,ACC_016852,3326.01,2026-02-12 15:49:05
TXN_00044641,ACC_017812,ACC_008327,1463692.8,2026-01-01 08:02:46
TXN_00032379,ACC_007456,ACC_005947,22527.88,2026-02-03 19:27:54
TXN_00013023,ACC_005911,ACC_006548,85390.08,2026-01-30 18:34:09
TXN_00033290,ACC_009474,ACC_010190,0.0,2026-02-09 16:44:31
TXN_00001948,ACC_014273,ACC_008976,27134700.21,2026-01-27 16:50:31
TXN_00043139,ACC_017604,ACC_007782,23.18,2026-01-06 06:56:32
TXN_00016656,ACC_000831,ACC_002283,2551820.75,2026-02-20 11:46:37
TXN_00036650,ACC_009171,ACC_005854,35740.02,2026-01-15 19:59:57
TXN_00040486,ACC_013023,ACC_016160,157862.39,2026-01-12 08:23:53
TXN_00051982,ACC_012001,ACC_001759,174046.41,2026-02-12 10:29:02
TXN_00004151,ACC_002454,ACC_006659,0.63,2026-01-06 09:37:40
TXN_00053172,ACC_003725,ACC_017924,141.61,2026-02-24 03:23:00
TXN_00013361,ACC_005622,ACC_009514,2.22,2026-01-19 18:57:25
TXN_00048230,ACC_009566,ACC_009096,3001.65,2026-02-03 13:55:38
TXN_00000465,ACC_012956,ACC_000486,142383032.51,2026-02-12 22:49:44
TXN_00056745,ACC_001203,ACC_002442,770.16,2026-02-14 10:17:36
TXN_00058398,FLASH_CUST_000046,FLASH_000001,437.84,2026-01-29 02:08:44
TXN_00008528,ACC_018087,ACC_012682,193017.02,2026-02-18 18:02:48
TXN_00016937,ACC_015946,ACC_015825,80214.78,2026-01-30 14:37:15
TXN_00004185,ACC_006584,ACC_011400,5756445.88,2026-01-02 11:30:46
TXN_00033791,ACC_014572,ACC_001237,8.73,2026-02-09 09:23:28
TXN_00026682,ACC_015382,ACC_009845,26465.49,2026-02-24 18:05:42
TXN_00038614,ACC_004462,ACC_011262,1152868.55,2026-01-30 19:17:06
TXN_00036267,ACC_005411,ACC_007417,309.27,2026-01-06 11:02:04
TXN_00013621,ACC_001656,ACC_005948,454280.9,2026-01-16 10:05:56
TXN_00039918,ACC_011953,ACC_004134,3697614.76,2026-02-22 10:11:11
TXN_00012515,ACC_006842,ACC_003635,1262281.45,2026-02-09 08:44:00
TXN_00021392,ACC_014429,ACC_005559,0.03,2026-01-09 14:12:26
TXN_00056683,ACC_000776,ACC_008785,280.75,2026-02-10 11:13:59
TXN_00058099,COMP_000001,EMP_000085,4004.17,2026-02-15 09:27:39
TXN_00015812,ACC_007780,ACC_004881,44333.51,2026-02-16 06:48:03
TXN_00033529,ACC_011363,ACC_018775,44.5,2026-01-22 19:00:16
TXN_00000862,ACC_015659,ACC_015397,15402.31,2026-01-19 15:35:59
TXN_00052020,ACC_000196,ACC_015246,20953893.02,2026-01-02 12:03:55
TXN_00030775,ACC_016485,ACC_017625,2364401.3,2026-01-30 14:16:36
TXN_00057036,ACC_011950,ACC_005630,185.47,2026-02-25 16:38:42
TXN_00012530,ACC_005858,ACC_008122,263.64,2026-02-15 11:39:49
TXN_00030996,ACC_014424,ACC_009289,2.1,2026-01-21 18:11:23
TXN_00011736,ACC_003207,ACC_000032,242.63,2026-02-16 13:38:45
TXN_00049696,ACC_004375,ACC_008361,169.42,2026-01-15 19:35:57
TXN_00039802,ACC_007593,ACC_010971,0.0,2026-01-06 09:02:00
TXN_00053322,ACC_006831,ACC_003948,41.34,2026-01-26 16:33:42
TXN_00037879,ACC_017747,ACC_011103,8.46,2026-01-17 19:22:49
TXN_00041333,ACC_003334,ACC_010589,3466559.63,2026-02-01 12:54:24
TXN_00026030,ACC_017139,ACC_014648,3675515.79,2026-02-15 17:28:16
TXN_00054619,ACC_010971,ACC_018726,10765.35,2026-02-25 12:39:28
TXN_00027773,ACC_000582,ACC_008842,4361.79,2026-01-16 12:08:45
TXN_00057115,ACC_013745,ACC_006159,6303.44,2026-02-15 11:20:15
TXN_00044493,ACC_004182,ACC_002274,586.01,2026-02-28 16:38:40
TXN_00011192,ACC_018338,ACC_016767,3192756.84,2026-01-17 15:14:05
TXN_00058134,COMP_000001,EMP_000120,3628.94,2026-02-15 09:27:54
TXN_00010413,ACC_007879,ACC_007459,4788.86,2026-02-13 09:30:25
TXN_00011069,ACC_013963,ACC_007127,153083.81,2026-01-24 16:56:06
TXN_00045871,ACC_013964,ACC_011077,84310.76,2026-01-06 14:12:39
TXN_00046748,ACC_017198,ACC_013946,11586.69,2026-01-18 10:18:46
TXN_00056262,ACC_007550,ACC_002917,615794.77,2026-01-13 12:00:22
TXN_00025156,ACC_009252,ACC_014275,777.04,2026-01-19 09:32:34
TXN_00011136,ACC_008551,ACC_008318,788702.0,2026-01-17 19:57:09
TXN_00040685,ACC_003786,ACC_011622,0.0,2026-02-18 18:49:37
TXN_00023677,ACC_009045,ACC_014769,8027172.15,2026-01-29 08:49:18
TXN_00045986,ACC_018782,ACC_009482,8.17,2026-02-23 16:13:46
TXN_00006822,ACC_009180,ACC_006964,60.64,2026-02-17 12:09:30
TXN_00037591,ACC_006646,ACC_003933,155.12,2026-02-21 08:06:48
TXN_00055095,ACC_013987,ACC_011896,1375336.81,2026-01-06 15:41:03
TXN_00018456,ACC_003951,ACC_009478,1294.93,2026-01-03 13:33:12
TXN_00015575,ACC_013035,ACC_011891,24.72,2026-01-26 16:03:28
TXN_00051194,ACC_009018,ACC_010654,0.01,2026-02-17 19:58:58
TXN_00012313,ACC_010003,ACC_002930,178275.08,2026-02-01 16:23:56
TXN_00011526,ACC_015782,ACC_015353,0.03,2026-01-03 09:47:47
TXN_00026084,ACC_005421,ACC_005587,1726.04,2026-02-26 13:41:34
TXN_00004748,ACC_012897,ACC_001442,1104.72,2026-01-06 09:47:55
TXN_00018388,ACC_010724,ACC_011944,0.0,2026-01-24 09:11:46
TXN_00005426,ACC_016184,ACC_005592,726601.63,2026-01-21 10:54:34
TXN_00021125,ACC_018221,ACC_003677,1.42,2026-01-20 09:17:29
TXN_00021842,ACC_015101,ACC_001587,1158.11,2026-01-22 16:14:25
TXN_00021774,ACC_012300,ACC_012079,277.29,2026-02-21 13:07:17
TXN_00025973,ACC_018578,ACC_017348,2037841.33,2026-01-01 19:39:03
TXN_00047564,ACC_002366,ACC_002590,1.07,2026-01-15 14:49:28
TXN_00043510,ACC_008191,ACC_014043,5.32,2026-02-12 16:48:27
TXN_00041659,ACC_010725,ACC_004975,12211.56,2026-02-02 14:41:57
TXN_00041876,ACC_006894,ACC_008577,1.23,2026-01-07 09:42:05
TXN_00020657,ACC_007034,ACC_002192,53.27,2026-01-22 08:24:11
TXN_00051002,ACC_017323,ACC_009710,477.82,2026-01-29 18:35:56
TXN_00034990,ACC_008065,ACC_013309,260.3,2026-01-16 09:45:36
TXN_00002146,ACC_002176,ACC_007183,90.2,2026-01-05 17:46:33
TXN_00031469,ACC_001610,ACC_004994,0.01,2026-01-17 08:49:04
TXN_00050045,ACC_004035,ACC_011556,1201954.39,2026-02-16 18:46:10
TXN_00051975,ACC_015195,ACC_010279,0.32,2026-01-29 17:48:19
TXN_00034481,ACC_010126,ACC_005648,21070.03,2026-02-13 17:10:59
TXN_00003235,ACC_018646,ACC_006317,14908.41,2026-02-25 23:59:04
TXN_00028936,ACC_005013,ACC_013972,2591.95,2026-02-18 10:10:06
TXN_00055485,ACC_009949,ACC_016472,5432.55,2026-02-11 15:44:02
TXN_00058043,COMP_000001,EMP_000029,3069.91,2026-02-15 09:23:27
TXN_00021939,ACC_014066,ACC_000894,6917.35,2026-01-18 17:31:20
TXN_00000315,ACC_001508,ACC_004631,30.1,2026-01-19 16:00:28
TXN_00035709,ACC_007143,ACC_007247,108246.87,2026-01-10 17:02:15
TXN_00030165,ACC_009953,ACC_010482,0.01,2026-02-09 16:00:45
TXN_00014075,ACC_017768,ACC_004213,0.23,2026-01-04 14:49:09
TXN_00001374,ACC_017637,ACC_013698,14524744.63,2026-01-23 19:13:30
TXN_00016342,ACC_017103,ACC_010380,0.25,2026-02-08 08:41:40
TXN_00019403,ACC_007558,ACC_013165,23744.63,2026-02-16 17:40:01
TXN_00026392,ACC_017319,ACC_004886,12.18,2026-02-19 19:20:45
TXN_00001379,ACC_000007,ACC_000983,39738.59,2026-01-30 16:02:03
TXN_00049600,ACC_003039,ACC_014534,1109810.29,2026-01-28 12:56:20
TXN_00023819,ACC_003492,ACC_003903,229.86,2026-01-31 09:59:59
TXN_00035278,ACC_003753,ACC_005197,23.57,2026-02-25 17:41:27
TXN_00029755,ACC_008528,ACC_015564,3159.73,2026-02-17 16:03:49
TXN_00043462,ACC_010118,ACC_006157,143.46,2026-01-29 19:35:59
TXN_00031044,ACC_016732,ACC_004758,0.02,2026-01-29 07:45:23
TXN_00008022,ACC_004395,ACC_001158,145.29,2026-01-10 12:44:25
TXN_00023162,ACC_000386,ACC_015464,128610.58,2026-01-23 09:11:06
TXN_00048681,ACC_014698,ACC_003360,121.65,2026-01-21 17:58:54
TXN_00053977,ACC_010750,ACC_003062,1321200.63,2026-02-03 14:41:25
TXN_00042850,ACC_012126,ACC_002266,159.97,2026-02-05 08:58:34
TXN_00039436,ACC_008383,ACC_002628,3.69,2026-01-17 16:45:26
TXN_00028997,ACC_015678,ACC_002938,63229.69,2026-01-27 05:03:54
TXN_00029160,ACC_016839,ACC_011108,15096040.21,2026-02-21 19:55:44
TXN_00028370,ACC_014634,ACC_004374,21562.26,2026-02-21 15:36:55
TXN_00049712,ACC_010180,ACC_012686,256062.1,2026-02-28 15:44:25
TXN_00038919,ACC_014128,ACC_012182,1918.61,2026-01-13 12:02:44
TXN_00031735,ACC_004700,ACC_010629,83055583.05,2026-01-18 18:47:42
TXN_00025992,ACC_008682,ACC_004076,24635.05,2026-02-09 11:53:18
TXN_00006367,ACC_001804,ACC_010938,69.53,2026-01-23 03:54:21
TXN_00026657,ACC_006691,ACC_015432,5278.13,2026-02-24 15:24:31
TXN_00045990,ACC_003016,ACC_008616,1041090536.11,2026-01-30 00:50:04
TXN_00010557,ACC_000283,ACC_004747,13627.1,2026-01-14 18:21:49
TXN_00049243,ACC_010997,ACC_010727,6744.29,2026-01-10 23:35:36
TXN_00002541,ACC_011958,ACC_014113,47937.89,2026-02-25 10:57:19
TXN_00006831,ACC_000212,ACC_014130,134072.38,2026-01-08 13:17:39
TXN_00041373,ACC_005274,ACC_015099,2359.18,2026-02-10 17:30:24
TXN_00057555,CUST_000056,MERCH_000001,792.62,2026-01-03 14:14:08
TXN_00015187,ACC_017829,ACC_004879,0.1,2026-02-02 18:54:57
TXN_00045943,ACC_018305,ACC_007881,35.57,2026-02-12 08:24:19
TXN_00034842,ACC_005924,ACC_010859,22128.93,2026-01-13 23:52:50
TXN_00017393,ACC_015623,ACC_010189,7496342.82,2026-02-08 10:14:02
TXN_00040796,ACC_018465,ACC_007966,26596.68,2026-01-10 13:30:43
TXN_00036261,ACC_008005,ACC_001648,75.15,2026-02-17 01:33:20
TXN_00000803,ACC_000328,ACC_010243,0.19,2026-01-05 02:18:01
TXN_00038533,ACC_003384,ACC_011415,7680.08,2026-02-24 19:22:30
TXN_00031066,ACC_004827,ACC_006704,10557.94,2026-02-18 15:14:12
TXN_00038782,ACC_012801,ACC_006090,5003.69,2026-01-09 09:27:04
TXN_00005814,ACC_016679,ACC_006452,47.13,2026-02-28 21:38:45
TXN_00038790,ACC_010629,ACC_018601,4089.66,2026-02-05 14:27:19
TXN_00054039,ACC_009574,ACC_007938,306.52,2026-01-27 10:08:27
TXN_00058107,COMP_000001,EMP_000093,2203.87,2026-02-15 09:40:21
TXN_00030469,ACC_005706,ACC_001013,11516231292398.81,2026-01-29 18:08:39
TXN_00046659,ACC_016050,ACC_000285,17394.47,2026-02-24 09:19:03
TXN_00023756,ACC_010109,ACC_012783,1108.16,2026-01-16 12:51:29
TXN_00006690,ACC_005693,ACC_016809,0.0,2026-02-13 17:30:33
TXN_00053766,ACC_006031,ACC_008650,5114282.28,2026-01-11 09:49:41
TXN_00056829,ACC_012844,ACC_003746,15.34,2026-01-30 11:44:17
TXN_00028941,ACC_006132,ACC_006982,1.09,2026-01-07 17:15:53
TXN_00055944,ACC_008235,ACC_018757,0.01,2026-02-02 13:56:19
TXN_00045328,ACC_014487,ACC_012656,41.03,2026-01-29 13:38:38
TXN_00043791,ACC_013650,ACC_005916,14847.48,2026-01-29 12:25:28
TXN_00030354,ACC_018283,ACC_013025,0.02,2026-02-07 12:05:29
TXN_00033157,ACC_017988,ACC_014060,8.25,2026-01-13 12:49:52
TXN_00021701,ACC_007617,ACC_007859,319574.96,2026-02-12 18:52:48
TXN_00022382,ACC_001670,ACC_005241,924.98,2026-01-29 13:06:30
TXN_00030848,ACC_003479,ACC_002953,3163.43,2026-02-25 13:24:09
TXN_00006397,ACC_000568,ACC_011192,1386000.65,2026-01-06 13:55:56
TXN_00042685,ACC_013540,ACC_012537,5600.89,2026-01-22 12:09:03
TXN_00049056,ACC_004978,ACC_007609,42301.99,2026-01-02 01:55:00
TXN_00009073,ACC_012725,ACC_005653,63.56,2026-02-12 10:46:47
TXN_00017903,ACC_001886,ACC_004781,400.43,2026-01-09 13:57:33
TXN_00023689,ACC_003404,ACC_002135,1.01,2026-01-17 19:01:55
TXN_00027805,ACC_012259,ACC_000552,1528.96,2026-01-11 04:56:18
TXN_00026040,ACC_001227,ACC_017601,3306.21,2026-01-01 16:44:35
TXN_00037237,ACC_005372,ACC_007285,136845.23,2026-01-17 10:23:04
TXN_00026867,ACC_017758,ACC_000356,6124.63,2026-02-09 11:15:49
TXN_00009872,ACC_006980,ACC_011051,332062.42,2026-02-23 19:31:02
TXN_00040443,ACC_008180,ACC_004030,70.41,2026-02-24 22:28:02
TXN_00001787,ACC_013385,ACC_009673,21906.67,2026-01-03 13:34:04
TXN_00041237,ACC_004578,ACC_018813,17586821869.23,2026-02-10 16:18:16
TXN_00037185,ACC_010604,ACC_004662,18402.5,2026-02-02 11:27:22
TXN_00042072,ACC_018667,ACC_015972,666.13,2026-02-12 19:26:47
TXN_00036123,ACC_011612,ACC_005587,11650295.35,2026-01-29 09:32:16
TXN_00039125,ACC_014855,ACC_001508,2099047.73,2026-02-16 19:52:02
TXN_00005423,ACC_005220,ACC_000970,646.36,2026-01-24 01:58:25
TXN_00036288,ACC_003720,ACC_012054,101650.2,2026-01-10 19:20:17
TXN_00021565,ACC_013583,ACC_017954,57.83,2026-02-08 12:20:39
TXN_00009099,ACC_015867,ACC_005579,39.28,2026-01-04 02:16:24
TXN_00010537,ACC_003642,ACC_010933,8085.85,2026-01-08 16:07:55
TXN_00056305,ACC_003297,ACC_008049,80559989.74,2026-01-28 12:11:05
TXN_00055971,ACC_017114,ACC_016929,177.82,2026-01-21 04:25:29
TXN_00058573,FLASH_CUST_000221,FLASH_000001,678.8,2026-01-29 00:15:44
TXN_00012333,ACC_000566,ACC_013973,88.11,2026-02-08 16:57:06
TXN_00002907,ACC_016475,ACC_003325,23.07,2026-01-16 04:52:05
TXN_00003775,ACC_018804,ACC_015398,1.64,2026-01-20 10:44:32
TXN_00020676,ACC_005314,ACC_010364,98.36,2026-01-19 11:27:20
TXN_00005705,ACC_007599,ACC_017669,109704371.44,2026-01-11 17:29:18
TXN_00032590,ACC_005827,ACC_001517,3112.75,2026-01-07 15:01:58
TXN_00009162,ACC_018757,ACC_010148,1671664.3,2026-01-02 08:53:44
TXN_00008801,ACC_005023,ACC_010439,34495.48,2026-02-11 09:28:57
TXN_00008571,ACC_008269,ACC_014363,105583.89,2026-02-04 02:27:53
TXN_00020046,ACC_005776,ACC_000784,113157350.49,2026-02-20 16:53:17
TXN_00006369,ACC_009261,ACC_012821,3225721.91,2026-02-11 18:24:53
TXN_00037399,ACC_015047,ACC_002339,0.0,2026-01-26 18:55:09
TXN_00011694,ACC_005636,ACC_003017,38349.58,2026-01-03 09:06:44
TXN_00000492,ACC_012998,ACC_014288,0.54,2026-01-14 19:45:15
TXN_00000181,ACC_000760,ACC_004470,10963.77,2026-02-23 11:52:55
TXN_00023216,ACC_004956,ACC_006916,1114433.12,2026-02-19 15:58:35
TXN_00045959,ACC_004256,ACC_012198,72.33,2026-02-16 17:55:38
TXN_00049136,ACC_016747,ACC_010482,1092625.31,2026-02-26 12:44:37
TXN_00029731,ACC_007955,ACC_015312,105.23,2026-02-20 01:17:50
TXN_00047229,ACC_010911,ACC_009630,3234.83,2026-01-27 15:57:25
TXN_00011110,ACC_016293,ACC_008672,8.93,2026-02-02 09:06:34
TXN_00012245,ACC_010695,ACC_009530,5.88,2026-01-09 09:05:48
TXN_00026872,ACC_009464,ACC_001381,2142122.12,2026-01-21 18:54:13
TXN_00031091,ACC_013013,ACC_008716,67738.86,2026-02-15 10:37:27
TXN_00056061,ACC_013301,ACC_009660,72862.77,2026-01-02 16:00:22
TXN_00022445,ACC_008090,ACC_017838,36.72,2026-02-05 08:17:38
TXN_00002017,ACC_013650,ACC_006537,325.93,2026-01-26 08:13:10
TXN_00031813,ACC_008368,ACC_002422,15527.99,2026-01-13 02:59:18
TXN_00034368,ACC_004282,ACC_010821,0.0,2026-01-05 04:18:45
TXN_00042321,ACC_005736,ACC_003906,1969317423.03,2026-01-12 12:24:31
TXN_00053692,ACC_017710,ACC_018353,125454.05,2026-02-02 11:18:18
TXN_00003626,ACC_001565,ACC_011790,64929.56,2026-02-20 17:56:12
TXN_00031311,ACC_015622,ACC_015369,37.91,2026-02-07 16:12:55
TXN_00032817,ACC_007998,ACC_007036,516.47,2026-01-12 19:58:39
TXN_00006326,ACC_013419,ACC_011922,11.38,2026-02-18 19:34:25
TXN_00045704,ACC_008770,ACC_013478,671.39,2026-02-05 14:21:41
TXN_00017928,ACC_006289,ACC_017045,0.03,2026-01-26 19:12:13
TXN_00050569,ACC_007541,ACC_010821,295.06,2026-01-10 11:16:10
TXN_00003888,ACC_000893,ACC_011619,25304.65,2026-01-28 18:01:55
TXN_00041926,ACC_007616,ACC_015853,39382.48,2026-02-12 13:13:12
TXN_00011878,ACC_013060,ACC_017659,21.35,2026-01-23 19:03:09
TXN_00040284,ACC_012312,ACC_015042,97393.36,2026-02-12 06:54:10
TXN_00003575,ACC_009086,ACC_011676,366491.77,2026-01-17 13:48:06
TXN_00030070,ACC_000460,ACC_006138,44.97,2026-01-29 09:07:19
TXN_00033027,ACC_002801,ACC_010237,844079.38,2026-01-18 12:35:43
TXN_00049010,ACC_018800,ACC_014001,15656.55,2026-01-31 10:14:41
TXN_00040473,ACC_008698,ACC_008934,12.36,2026-02-04 13:26:03
TXN_00001122,ACC_013677,ACC_006409,0.44,2026-02-11 11:26:07
TXN_00055511,ACC_010404,ACC_007355,11553.5,2026-02-16 16:35:23
TXN_00034228,ACC_006115,ACC_018119,4493.65,2026-02-24 16:10:17
TXN_00014846,ACC_018710,ACC_006148,30771883.15,2026-01-18 23:30:15
TXN_00054272,ACC_014971,ACC_017767,13917099.61,2026-02-03 15:25:53
TXN_00037830,ACC_012596,ACC_006155,731026.09,2026-02-04 15:33:20
TXN_00057014,ACC_002785,ACC_018823,13037.3,2026-02-02 14:55:46
TXN_00048193,ACC_003409,ACC_004330,52710.77,2026-02-21 10:56:35
TXN_00001969,ACC_011150,ACC_002294,85269.3,2026-02-04 16:20:33
TXN_00030954,ACC_008465,ACC_005746,19134.31,2026-01-09 14:54:07
TXN_00028071,ACC_005217,ACC_010508,120979588.28,2026-01-02 09:54:54
TXN_00013685,ACC_011545,ACC_017837,9.55,2026-01-05 09:30:54
TXN_00043617,ACC_012550,ACC_013094,1080.72,2026-01-10 14:24:20
TXN_00055710,ACC_001707,ACC_013303,36305080.44,2026-02-06 12:07:24
TXN_00046530,ACC_000692,ACC_014531,43718.6,2026-02-05 08:12:19
TXN_00018760,ACC_006639,ACC_009237,0.0,2026-01-08 15:13:02
TXN_00029443,ACC_010800,ACC_011340,154.99,2026-02-05 14:34:51
TXN_00054978,ACC_005475,ACC_006191,20836.4,2026-02-18 19:03:14
TXN_00036258,ACC_009633,ACC_003107,20098331.85,2026-01-01 16:21:27
TXN_00046244,ACC_003294,ACC_005655,66070.42,2026-02-20 13:40:35
TXN_00032651,ACC_014212,ACC_000441,31.3,2026-02-04 10:29:04
TXN_00047100,ACC_001242,ACC_012224,417965.24,2026-02-04 13:14:12
TXN_00000201,ACC_004188,ACC_014104,111798.29,2026-02-05 12:36:14
TXN_00054661,ACC_011973,ACC_005221,3433574.84,2026-02-20 18:43:43
TXN_00029656,ACC_012387,ACC_008044,644588.91,2026-02-01 19:07:21
TXN_00054606,ACC_018168,ACC_012297,11327.86,2026-02-13 20:48:59
TXN_00037984,ACC_017129,ACC_010118,17.06,2026-01-16 17:57:38
TXN_00038416,ACC_001355,ACC_011177,82984.11,2026-02-11 07:16:05
TXN_00058354,FLASH_CUST_000002,FLASH_000001,40212.48,2026-01-29 01:40:33
TXN_00054477,ACC_014187,ACC_017456,32865.07,2026-01-16 13:25:51
TXN_00052973,ACC_012553,ACC_011726,46.76,2026-01-15 09:51:04
TXN_00014321,ACC_001074,ACC_003220,3424.59,2026-02-01 22:05:00
TXN_00048893,ACC_010966,ACC_004472,249.02,2026-01-30 21:23:14
TXN_00033784,ACC_017054,ACC_011349,0.13,2026-01-31 04:33:22
TXN_00039646,ACC_017283,ACC_000081,60772.67,2026-02-12 11:58:29
TXN_00038473,ACC_001866,ACC_007992,79.17,2026-02-25 07:20:59
TXN_00050155,ACC_000938,ACC_017391,81625.09,2026-01-14 11:50:12
TXN_00056193,ACC_018145,ACC_005303,84.53,2026-02-24 12:33:07
TXN_00009183,ACC_016994,ACC_000714,17257.84,2026-01-16 03:01:35
TXN_00017180,ACC_011222,ACC_014369,1311.55,2026-02-20 22:36:33
TXN_00034569,ACC_009027,ACC_013452,0.01,2026-01-25 08:37:51
TXN_00030255,ACC_016312,ACC_013594,49.28,2026-01-13 08:05:50
TXN_00028470,ACC_009551,ACC_003144,2363.49,2026-01-06 17:52:42
TXN_00008536,ACC_002295,ACC_004126,155419392.11,2026-02-24 11:35:35
TXN_00015317,ACC_013017,ACC_011363,6490.9,2026-02-01 16:54:09
TXN_00020638,ACC_004114,ACC_001564,158.02,2026-01-16 23:10:36
TXN_00004043,ACC_005608,ACC_014041,7505.58,2026-02-11 05:44:41
TXN_00013893,ACC_009170,ACC_014914,45.95,2026-02-22 12:06:20
TXN_00013208,ACC_006067,ACC_010384,63.15,2026-01-08 20:17:58
TXN_00048378,ACC_010999,ACC_014652,0.02,2026-01-08 14:22:00
TXN_00033874,ACC_008308,ACC_005308,23404.92,2026-02-12 18:16:36
TXN_00058478,FLASH_CUST_000126,FLASH_000001,0.3,2026-01-29 00:50:22
TXN_00018622,ACC_008410,ACC_000357,45.21,2026-01-20 12:09:42
TXN_00033245,ACC_006887,ACC_017934,0.28,2026-01-28 16:18:03
TXN_00054187,ACC_009064,ACC_011238,103024.73,2026-01-11 18:54:28
TXN_00049308,ACC_012544,ACC_008492,1016570495.09,2026-01-21 17:00:42
TXN_00054209,ACC_002491,ACC_014266,2298.4,2026-01-13 19:08:04
TXN_00017773,ACC_006978,ACC_001004,35177918.95,2026-01-20 11:29:42
TXN_00036306,ACC_014514,ACC_014678,174051.43,2026-02-02 20:16:48
TXN_00013359,ACC_008781,ACC_018717,0.0,2026-02-09 12:47:32
TXN_00026610,ACC_008344,ACC_016553,5.49,2026-01-14 10:45:34
TXN_00040208,ACC_001259,ACC_003738,403.36,2026-02-21 10:07:50
TXN_00012822,ACC_015269,ACC_018635,1079820562.51,2026-02-24 19:57:04
TXN_00047735,ACC_014361,ACC_011668,98187465.54,2026-02-08 20:45:49
TXN_00046091,ACC_009008,ACC_016144,10256.76,2026-02-10 10:39:00
TXN_00023421,ACC_008246,ACC_000921,37032478.71,2026-02-27 21:14:54
TXN_00033200,ACC_006124,ACC_000403,16.32,2026-02-21 13:32:22
TXN_00021925,ACC_011898,ACC_012559,0.19,2026-01-23 00:52:46
TXN_00018958,ACC_008058,ACC_017095,28.96,2026-01-30 09:40:13
TXN_00041705,ACC_014054,ACC_008190,175.93,2026-01-14 12:59:08
TXN_00027801,ACC_002555,ACC_003125,0.26,2026-01-26 01:56:21
TXN_00017015,ACC_002495,ACC_006636,91158.34,2026-01-02 14:05:11
TXN_00018533,ACC_012308,ACC_018235,9353.99,2026-02-13 13:06:27
TXN_00001615,ACC_012939,ACC_012672,17.17,2026-01-09 08:13:54
TXN_00008833,ACC_007741,ACC_001142,0.16,2026-01-21 10:10:26
TXN_00004203,ACC_010337,ACC_007552,1091.91,2026-01-21 11:31:38
TXN_00039716,ACC_001837,ACC_001044,0.0,2026-01-31 12:38:44
TXN_00020194,ACC_011495,ACC_000317,33207.19,2026-02-16 13:19:45
TXN_00001328,ACC_018018,ACC_000819,11987.97,2026-02-27 12:41:48
TXN_00027092,ACC_018421,ACC_009942,3.44,2026-01-05 09:03:23
TXN_00038096,ACC_013466,ACC_001262,3570.34,2026-02-01 12:48:57
TXN_00054754,ACC_005145,ACC_001377,0.05,2026-02-11 05:23:31
TXN_00029974,ACC_008818,ACC_015129,2.55,2026-02-01 14:41:33
TXN_00030411,ACC_014398,ACC_004482,57026.02,2026-02-05 20:46:11
TXN_00042849,ACC_015742,ACC_018101,2485.39,2026-01-09 19:36:18
